workerid,trial_type,image,order,item,scramble,scope,audio,type,response,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider,images/3-fishpole-aevery-surface.JPG,aevery,3-fish pole,scrambled,surface,audio/3-fish pole-aevery-scrambled.m4a,test,0.6,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/056.JPG,everya,filler5,scrambled,surface,audio/f5-scrambled.m4a,filler,0.83,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/8-petting-aevery-surface.JPG,aevery,8-petting,scrambled,surface,audio/8-petting-aevery-scrambled.m4a,test,0.22,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/6-biting-everya-inverse.JPG,everya,6-biting,scrambled,inverse,audio/6-biting-everya-scrambled.m4a,test,0.96,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/7-attacking-aevery-inverse.JPG,everya,7-attacking,scrambled,surface,audio/7-attacking-everya-scrambled.m4a,test,0.22,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/016.JPG,aevery,filler9,scrambled,inverse,audio/f9-scrambled.m4a,filler,0.52,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/1-leaning-everya-inverse.JPG,everya,1-leaning,scrambled,inverse,audio/1-leaning-everya-scrambled.m4a,test,0.79,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/4-feeding-aevery-inverse.JPG,aevery,4-feeding,scrambled,inverse,audio/4-feeding-aevery-scrambled.m4a,test,0.75,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/005.JPG,aevery,filler10,scrambled,inverse,audio/f10-scrambled.m4a,filler,0.88,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
0,one_slider,images/053.JPG,everya,filler1,scrambled,inverse,audio/f1-scrambled.m4a,filler,0.72,mid,under8,koreng,English,near native,1,Male,25,L2,,midlive,Yes,no,onesem,3,Windows,768,1366,Chrome,344M16OZKIANY67FVQYHHFRTU7CENS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:34 PDT 2018,9,4,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:34 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=344M16OZKIANY67FVQYHHFRTU7CENS,3OHYZ19UGD15DYO8721AP4XVWCEOAH,0,Approved,Mon Jul 23 02:28:23 PDT 2018,Sun Jul 22 09:37:49 PDT 2018,Sun Jul 22 09:48:23 PDT 2018,Mon Jul 23 02:28:46 PDT 2018,,,,,[],undefined,10.392733333333334
