workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider,images/009.JPG,0.54,filler8,scrambled,inverse,motun,audio/f8-scrambled.m4a,filler,everya,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/053.JPG,0.51,filler1,scrambled,surface,motun,audio/f1-scrambled.m4a,filler,aevery,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/054.JPG,0.79,filler13,scrambled,surface,motun,audio/f13-scrambled.m4a,filler,aevery,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/6-biting-aevery-surface.JPG,0.28,6-biting,scrambled,surface,motun,audio/6-biting-motun-aevery-scrambled.m4a,test,aevery,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/054.JPG,0.45,filler12,scrambled,surface,enu,audio/f12-scrambled.m4a,filler,aevery,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/056.JPG,0.53,filler6,scrambled,surface,motun,audio/f6-scrambled.m4a,filler,aevery,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/005.JPG,0.75,filler10,scrambled,inverse,enu,audio/f10-scrambled.m4a,filler,everya,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/7-attacking-everya-inverse.JPG,0.67,7-attacking,scrambled,inverse,enu,audio/7-attacking-enu-everya-scrambled.m4a,test,everya,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/005.JPG,0.68,filler11,scrambled,inverse,enu,audio/f11-scrambled.m4a,filler,everya,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
0,one_slider,images/1-leaning-everya-inverse.JPG,0.82,1-leaning,scrambled,inverse,enu,audio/1-leaning-enu-everya-scrambled.m4a,test,everya,small,over8,kor,정에서,int,1,Male,확하게,KorKor,,shortlive,Yes,no,onesem,1,Mac,800,1280,Safari,3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3R9DAV8FBH86X03HMWIJJJ58X1OQL2,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.50,Wed Oct 10 09:02:33 PDT 2018,9,3,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 14 08:02:33 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLUFXW1EA962LMTPW5WV7S,3NJM2BJS4X2BRDX76GAGKZS9B9EPC3,0,Approved,Thu Oct 11 01:48:58 PDT 2018,Wed Oct 10 09:05:33 PDT 2018,Wed Oct 10 09:08:58 PDT 2018,Thu Oct 11 01:49:00 PDT 2018,,,,,[],undefined,3.341066666666667
