workerid,trial_type,image,order,item,scramble,scope,audio,type,response,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider,images/056.JPG,aevery,filler6,scrambled,surface,audio/f6-scrambled.m4a,filler,1,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/2-fishing-aevery-inverse.JPG,everya,2-fishing,scrambled,surface,audio/2-fishing-everya-scrambled.m4a,test,0.74,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/053.JPG,everya,filler1,scrambled,surface,audio/f1-scrambled.m4a,filler,0.9,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/8-petting-everya-inverse.JPG,everya,8-petting,scrambled,inverse,audio/8-petting-everya-scrambled.m4a,test,0.86,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/009.JPG,aevery,filler8,scrambled,surface,audio/f8-scrambled.m4a,filler,0.79,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/4-feeding-everya-inverse.JPG,everya,4-feeding,scrambled,inverse,audio/4-feeding-everya-scrambled.m4a,test,0.84,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/063.JPG,aevery,filler3,scrambled,surface,audio/f3-scrambled.m4a,filler,0.83,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/7-attacking-aevery-surface.JPG,aevery,7-attacking,scrambled,surface,audio/7-attacking-aevery-scrambled.m4a,test,0.92,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/009.JPG,everya,filler7,scrambled,surface,audio/f7-scrambled.m4a,filler,0.89,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
0,one_slider,images/016.JPG,aevery,filler9,scrambled,inverse,audio/f9-scrambled.m4a,filler,0.5,mid,under8,koreng,,advanced,1,,,KorKor,,neverlived,NA,yes,midsem,-1,Windows,768,1366,Chrome,3UZUVSO3P7QHGOMFJPJH402TPH2EMS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:24:16 PDT 2018,9,0,0,6,Reviewable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:24:16 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P7QHGOMFJPJH402TPH2EMS,3CFVK00FWMHWKB984X46HIRF5OFL63,0,Approved,Sun Jul 22 23:35:42 PDT 2018,Sun Jul 22 06:50:43 PDT 2018,Sun Jul 22 06:55:42 PDT 2018,Sun Jul 22 23:35:46 PDT 2018,,,,,[],undefined,4.729333333333333
