workerid,trial_type,image,order,item,scramble,scope,audio,type,response
2,one_slider,images/054.JPG,everya,filler12,scrambled,surface,audio/f12-scrambled.m4a,filler,0.92
2,one_slider,images/056.JPG,aevery,filler6,scrambled,inverse,audio/f6-scrambled.m4a,filler,0.93
2,one_slider,images/005.JPG,everya,filler10,scrambled,surface,audio/f10-scrambled.m4a,filler,0.88
2,one_slider,images/8-petting-everya-inverse.JPG,everya,8-petting,scrambled,inverse,audio/8-petting-everya-scrambled.m4a,test,0.85
2,one_slider,images/063.JPG,aevery,filler2,scrambled,inverse,audio/f2-scrambled.m4a,filler,0.89
2,one_slider,images/4-feeding-aevery-surface.JPG,aevery,4-feeding,scrambled,surface,audio/4-feeding-aevery-scrambled.m4a,test,0.69
2,one_slider,images/075.JPG,everya,filler4,scrambled,surface,audio/f4-scrambled.m4a,filler,0.83
2,one_slider,images/6-biting-aevery-surface.JPG,aevery,6-biting,scrambled,surface,audio/6-biting-aevery-scrambled.m4a,test,0.87
2,one_slider,images/053.JPG,everya,filler1,scrambled,inverse,audio/f1-scrambled.m4a,filler,0.85
2,one_slider,images/5-bottle-aevery-inverse.JPG,aevery,5-bottle,scrambled,inverse,audio/5-bottle-aevery-scrambled.m4a,test,0.81
2,one_slider,images/7-attacking-aevery-surface.JPG,aevery,7-attacking,scrambled,surface,audio/7-attacking-aevery-scrambled.m4a,test,0.74
2,one_slider,images/054.JPG,aevery,filler13,scrambled,inverse,audio/f13-scrambled.m4a,filler,0.88
2,one_slider,images/009.JPG,everya,filler7,scrambled,surface,audio/f7-scrambled.m4a,filler,0.64
2,one_slider,images/2-fishing-aevery-surface.JPG,aevery,2-fishing,scrambled,surface,audio/2-fishing-aevery-scrambled.m4a,test,0.81
