workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
0,one_slider,images/053.JPG,0.67,filler1,default,inverse,enu,audio/f1-default.m4a,filler,everya
0,one_slider,images/056.JPG,0.71,filler5,default,surface,enu,audio/f5-default.m4a,filler,aevery
0,one_slider,images/009.JPG,0.67,filler7,default,inverse,enu,audio/f7-default.m4a,filler,everya
0,one_slider,images/063.JPG,0.71,filler2,default,surface,motun,audio/f2-default.m4a,filler,aevery
0,one_slider,images/7-attacking-aevery-inverse.JPG,0.82,7-attacking,default,inverse,motun,audio/7-attacking-motun-aevery-default.m4a,test,aevery
0,one_slider,images/009.JPG,0.71,filler8,default,surface,motun,audio/f8-default.m4a,filler,aevery
0,one_slider,images/005.JPG,0.79,filler10,default,surface,enu,audio/f10-default.m4a,filler,aevery
0,one_slider,images/016.JPG,0.73,filler9,default,inverse,enu,audio/f9-default.m4a,filler,aevery
0,one_slider,images/8-petting-aevery-inverse.JPG,0.73,8-petting,default,inverse,motun,audio/8-petting-motun-aevery-default.m4a,test,aevery
0,one_slider,images/063.JPG,0.79,filler3,default,surface,enu,audio/f3-default.m4a,filler,everya
0,one_slider,images/075.JPG,0.75,filler4,default,surface,enu,audio/f4-default.m4a,filler,everya
0,one_slider,images/4-feeding-aevery-inverse.JPG,0.68,4-feeding,default,inverse,enu,audio/4-feeding-enu-aevery-default.m4a,test,aevery
0,one_slider,images/056.JPG,0.78,filler6,default,surface,motun,audio/f6-default.m4a,filler,aevery
0,one_slider,images/1-leaning-everya-inverse.JPG,0.75,1-leaning,default,inverse,enu,audio/1-leaning-enu-everya-default.m4a,test,everya
0,one_slider,images/2-fishing-everya-inverse.JPG,0.81,2-fishing,default,inverse,motun,audio/2-fishing-motun-everya-default.m4a,test,everya
0,one_slider,images/6-biting-everya-inverse.JPG,0.8,6-biting,default,inverse,enu,audio/6-biting-enu-everya-default.m4a,test,everya
0,one_slider,images/3-pole-everya-inverse.JPG,0.76,3-pole,default,inverse,motun,audio/3-pole-motun-everya-default.m4a,test,everya
0,one_slider,images/005.JPG,0.81,filler11,default,surface,enu,audio/f11-default.m4a,filler,aevery
0,one_slider,images/054.JPG,0.71,filler13,default,surface,motun,audio/f13-default.m4a,filler,everya
0,one_slider,images/5-bottle-everya-inverse.JPG,0.82,5-bottle,default,inverse,motun,audio/5-bottle-motun-everya-default.m4a,test,everya
0,one_slider,images/054.JPG,0.71,filler12,default,inverse,enu,audio/f12-default.m4a,filler,aevery
1,one_slider,images/009.JPG,0.76,filler8,scrambled,surface,enu,audio/f8-scrambled.m4a,filler,aevery
1,one_slider,images/1-leaning-aevery-surface.JPG,0.54,1-leaning,scrambled,surface,motun,audio/1-leaning-motun-aevery-scrambled.m4a,test,aevery
1,one_slider,images/054.JPG,0.4,filler13,scrambled,inverse,enu,audio/f13-scrambled.m4a,filler,everya
1,one_slider,images/016.JPG,0.5,filler9,scrambled,surface,enu,audio/f9-scrambled.m4a,filler,everya
1,one_slider,images/075.JPG,0.78,filler4,scrambled,surface,enu,audio/f4-scrambled.m4a,filler,everya
1,one_slider,images/5-bottle-everya-inverse.JPG,0.5,5-bottle,scrambled,inverse,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
1,one_slider,images/005.JPG,0.4,filler11,scrambled,surface,enu,audio/f11-scrambled.m4a,filler,aevery
1,one_slider,images/8-petting-aevery-inverse.JPG,0.64,8-petting,scrambled,inverse,enu,audio/8-petting-enu-aevery-scrambled.m4a,test,aevery
1,one_slider,images/063.JPG,0.66,filler2,scrambled,surface,enu,audio/f2-scrambled.m4a,filler,aevery
1,one_slider,images/2-fishing-everya-inverse.JPG,0.62,2-fishing,scrambled,inverse,enu,audio/2-fishing-enu-everya-scrambled.m4a,test,everya
1,one_slider,images/054.JPG,0.59,filler12,scrambled,inverse,enu,audio/f12-scrambled.m4a,filler,everya
1,one_slider,images/3-pole-aevery-surface.JPG,0.59,3-pole,scrambled,surface,motun,audio/3-pole-motun-aevery-scrambled.m4a,test,aevery
1,one_slider,images/7-attacking-aevery-inverse.JPG,0.73,7-attacking,scrambled,inverse,motun,audio/7-attacking-motun-aevery-scrambled.m4a,test,aevery
1,one_slider,images/056.JPG,0.54,filler6,scrambled,surface,enu,audio/f6-scrambled.m4a,filler,aevery
1,one_slider,images/005.JPG,0.7,filler10,scrambled,inverse,motun,audio/f10-scrambled.m4a,filler,everya
1,one_slider,images/063.JPG,0.77,filler3,scrambled,surface,motun,audio/f3-scrambled.m4a,filler,aevery
1,one_slider,images/056.JPG,0.65,filler5,scrambled,surface,motun,audio/f5-scrambled.m4a,filler,aevery
1,one_slider,images/4-feeding-aevery-inverse.JPG,0.46,4-feeding,scrambled,surface,motun,audio/4-feeding-motun-everya-scrambled.m4a,test,everya
1,one_slider,images/009.JPG,0.52,filler7,scrambled,inverse,enu,audio/f7-scrambled.m4a,filler,everya
1,one_slider,images/6-biting-aevery-inverse.JPG,0.62,6-biting,scrambled,surface,enu,audio/6-biting-enu-everya-scrambled.m4a,test,everya
1,one_slider,images/053.JPG,0.4,filler1,scrambled,inverse,enu,audio/f1-scrambled.m4a,filler,everya
2,one_slider,images/005.JPG,0.23,filler11,default,surface,enu,audio/f11-default.m4a,filler,everya
2,one_slider,images/1-leaning-aevery-surface.JPG,0.49,1-leaning,default,surface,motun,audio/1-leaning-motun-aevery-default.m4a,test,aevery
2,one_slider,images/063.JPG,0.82,filler3,default,inverse,enu,audio/f3-default.m4a,filler,everya
2,one_slider,images/4-feeding-aevery-inverse.JPG,0.24,4-feeding,default,surface,enu,audio/4-feeding-enu-everya-default.m4a,test,everya
2,one_slider,images/7-attacking-aevery-surface.JPG,0.45,7-attacking,default,surface,enu,audio/7-attacking-enu-aevery-default.m4a,test,aevery
2,one_slider,images/3-pole-aevery-inverse.JPG,0.03,3-pole,default,surface,enu,audio/3-pole-enu-everya-default.m4a,test,everya
2,one_slider,images/054.JPG,0.59,filler12,default,surface,enu,audio/f12-default.m4a,filler,aevery
2,one_slider,images/054.JPG,0.32,filler13,default,surface,motun,audio/f13-default.m4a,filler,aevery
2,one_slider,images/056.JPG,0.68,filler5,default,inverse,enu,audio/f5-default.m4a,filler,everya
2,one_slider,images/5-bottle-aevery-inverse.JPG,0.29,5-bottle,default,surface,enu,audio/5-bottle-enu-everya-default.m4a,test,everya
2,one_slider,images/2-fishing-everya-inverse.JPG,0.79,2-fishing,default,inverse,enu,audio/2-fishing-enu-everya-default.m4a,test,everya
2,one_slider,images/6-biting-everya-inverse.JPG,0.13,6-biting,default,inverse,enu,audio/6-biting-enu-everya-default.m4a,test,everya
2,one_slider,images/005.JPG,0.16,filler10,default,inverse,motun,audio/f10-default.m4a,filler,everya
2,one_slider,images/056.JPG,0.56,filler6,default,inverse,enu,audio/f6-default.m4a,filler,everya
2,one_slider,images/8-petting-aevery-inverse.JPG,0.18,8-petting,default,inverse,motun,audio/8-petting-motun-aevery-default.m4a,test,aevery
2,one_slider,images/016.JPG,0.36,filler9,default,surface,motun,audio/f9-default.m4a,filler,aevery
2,one_slider,images/075.JPG,0.7,filler4,default,surface,enu,audio/f4-default.m4a,filler,aevery
2,one_slider,images/009.JPG,0.53,filler7,default,surface,motun,audio/f7-default.m4a,filler,aevery
2,one_slider,images/009.JPG,0.17,filler8,default,inverse,enu,audio/f8-default.m4a,filler,aevery
2,one_slider,images/063.JPG,0.58,filler2,default,surface,enu,audio/f2-default.m4a,filler,everya
2,one_slider,images/053.JPG,0.33,filler1,default,inverse,enu,audio/f1-default.m4a,filler,everya
3,one_slider,images/063.JPG,0,filler3,default,surface,enu,audio/f3-default.m4a,filler,aevery
3,one_slider,images/053.JPG,1,filler1,default,surface,motun,audio/f1-default.m4a,filler,everya
3,one_slider,images/5-bottle-aevery-inverse.JPG,0,5-bottle,default,inverse,motun,audio/5-bottle-motun-aevery-default.m4a,test,aevery
3,one_slider,images/016.JPG,0,filler9,default,surface,enu,audio/f9-default.m4a,filler,aevery
3,one_slider,images/4-feeding-aevery-surface.JPG,0.73,4-feeding,default,surface,motun,audio/4-feeding-motun-aevery-default.m4a,test,aevery
3,one_slider,images/1-leaning-aevery-inverse.JPG,0.87,1-leaning,default,surface,enu,audio/1-leaning-enu-everya-default.m4a,test,everya
3,one_slider,images/009.JPG,0,filler7,default,surface,motun,audio/f7-default.m4a,filler,aevery
3,one_slider,images/075.JPG,0,filler4,default,surface,motun,audio/f4-default.m4a,filler,aevery
3,one_slider,images/063.JPG,1,filler2,default,surface,enu,audio/f2-default.m4a,filler,aevery
3,one_slider,images/056.JPG,0,filler6,default,surface,motun,audio/f6-default.m4a,filler,aevery
3,one_slider,images/3-pole-aevery-inverse.JPG,1,3-pole,default,surface,motun,audio/3-pole-motun-everya-default.m4a,test,everya
3,one_slider,images/6-biting-aevery-inverse.JPG,0.16,6-biting,default,inverse,motun,audio/6-biting-motun-aevery-default.m4a,test,aevery
3,one_slider,images/054.JPG,0,filler12,default,inverse,motun,audio/f12-default.m4a,filler,everya
3,one_slider,images/056.JPG,0,filler5,default,inverse,motun,audio/f5-default.m4a,filler,everya
3,one_slider,images/009.JPG,0,filler8,default,surface,enu,audio/f8-default.m4a,filler,everya
3,one_slider,images/2-fishing-everya-inverse.JPG,0.73,2-fishing,default,inverse,enu,audio/2-fishing-enu-everya-default.m4a,test,everya
3,one_slider,images/005.JPG,0,filler11,default,surface,motun,audio/f11-default.m4a,filler,everya
