workerid,trial_type,image,order,item,scramble,scope,audio,type,response,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider,images/4-feeding-aevery-surface.JPG,aevery,4-feeding,default,surface,audio/4-feeding-aevery-default.m4a,test,0,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/063.JPG,aevery,filler3,default,surface,audio/f3-default.m4a,filler,1,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/5-bottle-aevery-inverse.JPG,everya,5-bottle,default,surface,audio/5-bottle-everya-default.m4a,test,0.18,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/056.JPG,everya,filler5,default,surface,audio/f5-default.m4a,filler,0.95,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/016.JPG,aevery,filler9,default,inverse,audio/f9-default.m4a,filler,0.96,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/056.JPG,everya,filler6,default,inverse,audio/f6-default.m4a,filler,0.17,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/063.JPG,everya,filler2,default,inverse,audio/f2-default.m4a,filler,0.95,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/054.JPG,aevery,filler12,default,surface,audio/f12-default.m4a,filler,1,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/053.JPG,aevery,filler1,default,surface,audio/f1-default.m4a,filler,0.5,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
0,one_slider,images/3-fishpole-everya-inverse.JPG,everya,3-fish pole,default,inverse,audio/3-fish pole-everya-default.m4a,test,0.54,none,over8,koreng,A003265431PKDW1WXRD9B,advanced,1,Female,A003265431PKDW1WXRD9B,KorEng,,shortlive,No,no,midsem,1,Windows,1080,1920,Mozilla,3PR3LXCWSFUBF4U2PL54N3HG5O69XX,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:49 PDT 2018,9,2,0,6,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:49 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3PR3LXCWSFUBF4U2PL54N3HG5O69XX,3WMINLGALCZ449R5HXSJU43E7YFACQ,0,Approved,Sun Jul 22 09:27:54 PDT 2018,Sat Jul 21 16:42:47 PDT 2018,Sat Jul 21 16:47:54 PDT 2018,Sun Jul 22 09:28:46 PDT 2018,,,,,[],undefined,4.866483333333333
